song_id,spectrogram_id,valence,arousal
262,3,0.42091195,0.30931280000000005
262,4,0.44122868000000004,0.3215582
262,5,0.42273076,0.22185801
264,0,0.123324696,0.08445612999999999
264,1,0.15072296,0.09639091999999999
264,2,0.17329398,0.101261026
264,3,0.15894374,0.107499283
264,4,0.1344343,0.13382545099999998
264,5,0.13172029000000002,0.13804859
265,0,0.088512517,-0.14734212000000002
265,1,0.13778011,-0.16690343000000002
265,2,0.24870851,-0.10437491600000001
265,3,0.29191559999999994,-0.062117828
265,4,0.28422769999999997,-0.04764113999999999
265,5,0.2629028,-0.09809228
266,0,0.0081345,-0.180617011
266,1,0.02747816,-0.16592592
266,2,0.05108332,-0.15756708000000003
266,3,0.087857233,-0.16235039999999998
266,4,0.08592549,-0.18736078620000002
266,5,0.10204520000000002,-0.18539886
269,0,0.044593138000000004,-0.008796102999999998
269,1,0.023997334,-0.00086457
269,2,0.053587211,-0.012299305
269,3,0.04879273999999999,-0.024820083
269,4,0.081088174,0.007165479999999999
269,5,0.111552552,0.014676809999999998
270,0,0.3901138,0.2194832
270,1,0.36951429999999996,0.2372033
270,2,0.3607007,0.25245685
270,3,0.34583319999999995,0.23654111000000003
270,4,0.3624028,0.249805283
270,5,0.36213017999999997,0.2663587
272,0,0.30689644,0.175237428
272,1,0.30710911999999996,0.17355610000000002
272,2,0.31330800000000003,0.18350267
272,3,0.30350438,0.21518442000000002
272,4,0.30169738,0.22011197
273,0,0.43241710000000005,0.1571976
273,1,0.46321689999999993,0.16050340000000002
273,2,0.4757638,0.16245113
273,3,0.4764442,0.15107384
273,4,0.49139799999999995,0.14327589999999998
273,5,0.4947908999999999,0.14443259999999997
274,0,0.08352445,0.5429343
274,1,0.0710446,0.55311148
274,2,0.07749710000000001,0.55618096
274,3,0.10623546399999999,0.5653455430000001
274,4,0.17992588,0.5694866300000001
274,5,0.23423344,0.6621284999999999
275,0,0.14995518600000002,0.23207527999999997
275,1,0.16577812399999997,0.23662443
275,2,0.17051038400000001,0.21215400000000004
275,3,0.1707833358,0.2109429
275,4,0.17093081,0.21135056000000002
275,5,0.1869681833,0.22809970000000002
276,0,-0.018845647,0.19411515000000001
276,1,0.07031002,0.29137366
276,2,0.081379826,0.330864
276,3,0.08341679999999999,0.34353198
276,4,0.10522539,0.34737651
276,5,0.141805131,0.3910442
278,0,-0.03207420999999999,-0.015783899999999997
278,1,-0.018328599999999997,-0.016086700000000002
278,2,-0.0092238982,0.017766070000000002
278,3,0.008129830000000001,0.0301282
278,4,0.015936730000000003,0.032100899999999995
278,5,0.01063739,0.0316661
279,0,-0.029555061,-0.30318628
279,1,-0.037045299999999996,-0.3708476
279,2,-0.0501536,-0.3691493
279,3,-0.04578911099999999,-0.36608820000000003
279,4,0.0016971790000000005,-0.33711546000000003
279,5,0.016977819999999998,-0.312116
280,0,-0.31799560000000004,-0.1059563
280,1,-0.33874725000000006,-0.119852
280,2,-0.3339549999999999,-0.11018180000000002
280,3,-0.3196962,-0.11119700000000002
280,4,-0.329443,-0.11918030000000002
280,5,-0.32303690000000007,-0.1283149
281,0,0.48128360800000003,0.2114221
281,1,0.374847895,0.21234400000000003
281,2,0.33834279700000003,0.2108216
281,3,0.33391742903999994,0.20306459999999998
281,4,0.331320186,0.06570519999999999
281,5,0.33652309,0.0537479
282,0,-0.0664477,-0.2522797010000001
282,1,-0.08549637,-0.23782442119999997
282,2,-0.09304503,-0.30573112999999996
282,3,-0.08203341,-0.311132931
282,4,-0.06319572000000001,-0.3306454199999999
282,5,-0.0854339,-0.329409385
284,0,0.0977352,-0.21647984
284,1,0.09438458000000001,-0.196654578
284,2,0.095382846,-0.1272895161
284,3,0.10559787299999998,-0.055975850000000014
284,4,0.10613297,-0.058040636000000013
284,5,0.10778189999999999,-0.05847793
285,0,0.21878747,-0.19912484000000003
285,1,0.21051082999999998,-0.20321191
285,2,0.10684152999999999,-0.19684022800000003
285,3,0.09218705,-0.184308618
285,4,0.081681553,-0.17740108
285,5,0.07857069000000001,-0.17137828
286,0,0.4416320000000001,0.12215859999999998
286,1,0.46436679999999997,0.15149
286,2,0.4738588,0.13926275000000002
286,3,0.47443929999999995,0.13640659
286,4,0.48439909999999997,0.1413999
286,5,0.47614349999999994,0.14406868
288,0,0.26227170999999994,-0.11928537000000002
288,1,0.26571459,-0.17078532000000002
288,2,0.21239256,-0.265286743
288,3,0.218924253,-0.23257201580000003
288,4,0.18812683,-0.23013189
288,5,0.17011755,-0.2115885
289,0,0.2516391,0.15947406000000003
289,1,0.30048719408999996,0.22400589999999995
289,2,0.332010132,0.2386177
289,3,0.356000879,0.26750928999999996
289,4,0.34111563,0.21269423999999998
289,5,0.33998121000000003,0.21194395000000005
290,0,-0.014310224,-0.2315013
290,1,-0.09281833980000001,-0.23882179000000003
290,2,-0.0859977297,-0.25670380000000004
290,3,-0.08726623,-0.35739020000000005
290,4,-0.08018699200000001,-0.4861862
290,5,-0.14455836000000002,-0.4815658000000001
292,0,0.5350718000000001,0.6109036
292,1,0.5578106,0.5870516
292,2,0.5592152,0.5826471
292,3,0.5669918999999999,0.6304944
292,4,0.5771428000000001,0.6328893
292,5,0.5976809999999999,0.6371170000000002
293,0,-0.1577405,0.34182476761
293,1,-0.17412994,0.3158353099999999
293,2,-0.164755117,0.31307239
293,3,-0.166829207,0.31684913600000003
293,4,-0.16753257800000002,0.32423293
293,5,-0.16493699,0.350505806
294,0,0.37961710000000004,0.23596139999999996
294,1,0.39469920000000003,0.2368087
294,2,0.42271909999999996,0.2122675
294,3,0.4384843,0.2059178
294,4,0.4472771,0.13481000000000004
294,5,0.4527858,0.15612759999999998
296,0,0.155323831,0.31216968
296,1,0.15943538,0.29920209999999997
296,2,0.202719966,0.21180674000000002
296,3,0.22947733,0.18709220000000001
296,4,0.2353824,0.17506396999999999
296,5,0.21558703399999998,0.16920376999999998
297,0,-0.025676700000000004,-0.36299950000000003
297,1,-0.026791589999999997,-0.36511709999999997
297,2,-0.027683399999999997,-0.36429829999999996
297,3,-0.0771821,-0.37202609999999997
297,4,-0.1269281,-0.380242
297,5,-0.132341,-0.37499461
298,0,0.19350901999999998,-0.06289257
298,1,0.17579296,-0.046107209999999996
298,2,0.164630812,-0.04210252999999999
298,3,0.15574652800000002,-0.034199252
298,4,0.16450141899999998,-0.05647137
298,5,0.17712166000000001,-0.06526119999999999
299,0,-0.1322032201,-0.47481360000000006
299,1,-0.167425049,-0.4539431999999999
299,2,-0.14241328,-0.4386216
299,3,-0.13296480000000002,-0.4574432999999999
299,4,-0.1337334,-0.4746065
299,5,-0.14116571000000003,-0.47579289999999996
300,0,0.045605412,0.3610377
300,1,0.004055210000000002,0.4015149800000001
300,2,-0.0098264,0.4009854
300,3,-0.0030198599999999983,0.4143248600000001
300,4,-0.009114649999999998,0.42837896
300,5,-0.0379406,0.4312948
301,0,-0.29837163,-0.31159633999999997
301,1,-0.256612262,-0.24486639000000002
301,2,-0.21881586999999997,-0.22268395000000002
301,3,-0.21559672000000002,-0.14243115
301,4,-0.21570912199999998,-0.13207001000000002
301,5,-0.23374737000000004,-0.13083976800000002
302,0,0.356205537,0.31907914000000004
302,1,0.26550258610000005,0.19647689299999999
302,2,0.21954084499999998,0.196746924
302,3,0.39827516999999996,0.38274676999999996
302,4,0.4301413000000001,0.42593548
302,5,0.4642880300000001,0.44596490000000005
303,0,0.27816858,0.4530225999999999
303,1,0.28059844100000003,0.4543348
303,2,0.2714672,0.46723689999999996
303,3,0.24368569999999998,0.4741661
303,4,0.240383,0.47029119999999996
303,5,0.25635240000000004,0.5021242
304,0,-0.14056104999999997,-0.1493934
304,1,-0.13119545900000001,-0.1652336
304,2,-0.11927837999999999,-0.11436270150000001
304,3,-0.11896236000000002,-0.09423332999999999
304,4,-0.11317789,-0.14263268
304,5,-0.07552297,-0.071558604
305,0,0.47686723999999997,0.3993258
305,1,0.48192355,0.38733020000000007
305,2,0.53532659,0.38611710000000005
305,3,0.5148065,0.39225260000000006
305,4,0.52668193,0.3811626
305,5,0.52531316,0.3775808
306,0,0.3468096,0.15532759000000002
306,1,0.35218849999999996,0.1789415
306,2,0.3619263,0.16420451000000003
306,3,0.3694825,0.1682512
306,4,0.37418570000000007,0.17086020000000002
306,5,0.3773548,0.17235437
307,0,0.4262479,0.24432369999999998
307,1,0.41820500000000005,0.22953985000000005
307,2,0.4590078999999999,0.28538220000000003
307,3,0.47437179999999995,0.2582901313
307,4,0.46235980000000004,0.28338341
307,5,0.48238459999999994,0.31514085
308,0,0.27246633,-0.06031392
308,1,0.29338996700000003,-0.07736902
308,2,0.3274536199999999,-0.060361050000000006
308,3,0.32119932,-0.083434440271
308,4,0.33038928,-0.06159453
308,5,0.34731625010000006,-0.062318280000000004
309,0,0.27630968000000006,0.11944673000000001
309,1,0.20305932,0.13914891000000001
309,2,0.18088151,0.137063559
309,3,0.17182709000000002,0.14278657919999999
309,4,0.1956688283,0.12429058
309,5,0.185210503,0.09606896699999999
310,0,-0.2562175730000001,-0.47102374999999996
310,1,-0.26157381999999996,-0.48855573999999996
310,2,-0.27992962999999993,-0.48413716000000007
310,3,-0.30576375899999997,-0.4735280599999999
310,4,-0.3456892,-0.4889728
310,5,-0.3635078,-0.5154025
311,0,0.26793299800000003,0.20242926000000003
311,1,0.28981542400000004,0.21921963100000003
311,2,0.298789299,0.24369659999999999
311,3,0.311431461,0.22183883999999998
311,4,0.338613436,0.2562486
311,5,0.36070712,0.27342550000000004
312,0,0.17049805,-0.08962083
312,1,0.17161001999999997,-0.08361775
312,2,0.17557956999999996,-0.08599669
312,3,0.18416683000000003,-0.019144929999999998
312,4,0.1960295,0.037757950000000005
312,5,0.20353020000000002,0.05025834
313,0,0.162968535,-0.218017102
313,1,0.1713917,-0.21824691000000002
313,2,0.18409518000000002,-0.22051339999999997
313,3,0.184952981,-0.225680184
313,4,0.19062089599999998,-0.228998461
313,5,0.18312877700000002,-0.192584006
314,0,0.14480814,0.26396422
314,1,0.19977172,0.296963273
314,2,0.23307130000000004,0.31653288999999996
314,3,0.2369081,0.3301485
314,4,0.2369576,0.3363431
314,5,0.23288222000000003,0.35060279
315,0,0.46814149999999993,0.30058463999999996
315,1,0.46390022999999986,0.30810491
315,2,0.4459464000000001,0.31055807
315,3,0.44263329999999995,0.30432794999999996
315,4,0.4598048899999999,0.30043572
315,5,0.4549544,0.25663072
316,0,-0.1653472,-0.339885944
316,1,-0.20206774,-0.35755623000000003
316,2,-0.214388211,-0.38501935099999995
316,3,-0.23157609999999998,-0.41695312100000004
316,4,-0.2482932,-0.41825087000000005
316,5,-0.265772,-0.42630115999999996
317,0,-0.0163499,0.26029281
317,1,-0.026441034000000002,0.27884793
317,2,-0.04303568,0.30072309999999997
317,3,-0.046087534,0.2986493
317,4,-0.0691049,0.33606579999999997
317,5,-0.0858619,0.320494
318,0,0.27553354999999996,0.32988605000000004
318,1,0.25069969,0.36600489999999997
318,2,0.24598191000000003,0.3842681
318,3,0.2512561,0.39487459999999996
318,4,0.24924269999999998,0.398583
318,5,0.24083021000000002,0.390586
319,0,0.08465081999999999,-0.12667382300000002
319,1,0.11998458999999999,-0.10736789
319,2,0.14311559999999998,-0.108753316
319,3,0.15371963,-0.10531994999999998
319,4,0.1542416,-0.10123029000000001
319,5,0.167126713,-0.13480777
320,0,0.38918586,0.640258284
320,1,0.3925549,0.5989128699999999
320,2,0.35324539,0.61888751
320,3,0.36743680999999995,0.6306661699999999
320,4,0.38399299000000003,0.64061201
320,5,0.39845548500000005,0.639368856
321,0,0.11957200000000001,0.387955
321,1,0.13415780000000002,0.46068996
321,2,0.13851764,0.4869983999999999
321,3,0.15407461,0.48727349999999997
321,4,0.19495621999999999,0.4922567
321,5,0.23152994,0.48745379999999994
322,0,0.4434393,0.27609579999999995
322,1,0.4446771,0.27973025
322,2,0.44412879999999993,0.2663949199999999
322,3,0.4446496,0.27628254
322,4,0.4391419,0.2724831
322,5,0.44274709999999995,0.26877039999999996
323,0,0.25732891,0.014095601
323,1,0.242718474,-0.020002060000000002
323,2,0.218229972,-0.0233491
323,3,0.22194630330000004,-0.018450539999999998
323,4,0.23744659180000002,0.0180295
323,5,0.282793394,0.05185375999999999
324,0,-0.03307985,-0.2691174
324,1,-0.03894618,-0.2865168
324,2,-0.03808848,-0.28543369999999996
324,3,-0.038588461000000004,-0.27386809999999995
324,4,-0.05754077,-0.26818529999999996
324,5,-0.06621766,-0.2678539000000001
325,0,0.110276598,0.32814544999999995
325,1,0.117203919,0.34223986
325,2,0.18941775,0.30669986
325,3,0.18286081,0.32790330000000006
325,4,0.184541546,0.3094676
325,5,0.18051434000000005,0.30384278000000003
326,0,0.34607222,0.12243009999999999
326,1,0.392066687,0.16010033999999998
326,2,0.41907360000000005,0.18264397999999998
326,3,0.42872649999999995,0.18579430000000002
326,4,0.45979515,0.17861885
326,5,0.48014910000000005,0.17680727999999998
327,0,0.46913409999999994,0.33947419000000006
327,1,0.45798887999999993,0.34019320000000003
327,2,0.44727249999999996,0.3362344257
327,3,0.43979479,0.33000854
327,4,0.4278448,0.33218563
327,5,0.42926780000000003,0.32152809
328,0,-0.18005468000000002,0.1400938
328,1,-0.18778258000000003,0.14185762
328,2,-0.18408535999999998,0.15695589999999998
328,3,-0.18274507000000004,0.15595960000000003
328,4,-0.19746149,0.15730619999999998
328,5,-0.181923912,0.170224197
329,0,-0.17890788,-0.33911028
329,1,-0.1834002,-0.35472632299999995
329,2,-0.19877950000000003,-0.35276941000000006
329,3,-0.20877389859999998,-0.36011678999999996
329,4,-0.20903058,-0.37301130000000005
329,5,-0.20190450999999995,-0.4598056
330,0,-0.33867221000000003,0.35125339999999994
330,1,-0.38140541,0.36191332
330,2,-0.3909604,0.33807605
330,3,-0.3678165,0.32703811399999994
330,4,-0.38499150000000004,0.31430748999999997
330,5,-0.40767113000000005,0.31002249000000004
332,0,0.3440675,0.19974779999999998
332,1,0.3548364,0.19099750999999998
332,2,0.35420789999999996,0.1778984
332,3,0.35733469999999995,0.16286350000000002
332,4,0.35743479999999994,0.16322193000000002
332,5,0.37044309999999997,0.19476980000000002
333,0,0.09697330000000001,0.4501958999999999
333,1,0.109198781,0.4626501
333,2,0.110040235,0.4752371
333,3,0.09076714,0.4880313
333,4,0.07973704200000001,0.48049089999999994
333,5,0.09686587999999999,0.5116011
334,0,0.1639222,0.31747667
334,1,0.17913220000000002,0.331434
334,2,0.1849427,0.3540263
334,3,0.1800808,0.35178553
334,4,0.1688919,0.34496707800000004
334,5,0.17614669999999996,0.34605326000000003
335,0,0.3931151,0.4552609
335,1,0.40235560000000004,0.4702596
335,2,0.37975070000000005,0.47006380000000003
335,3,0.35765916,0.4973083099999999
335,4,0.3995077000000001,0.49522210000000005
335,5,0.45293106000000005,0.5014801
336,0,0.25582263,0.17545581000000002
336,1,0.28656206,0.21534901000000004
336,2,0.32494434999999994,0.24935460000000004
336,3,0.33518909999999996,0.2506054
336,4,0.3372468,0.24033
336,5,0.27247423,0.23708469999999998
338,0,-0.11795689999999999,-0.07884087799999999
338,1,-0.19299757,-0.178343751
338,2,-0.23251443999999996,-0.18753834700000002
338,3,-0.21765322,-0.24131356999999998
338,4,-0.18997989,-0.27059281999999996
338,5,-0.18059922,-0.27976442
339,0,0.4072175099999999,0.3068065
339,1,0.42086518999999994,0.3134528
339,2,0.41823689999999997,0.3238833
339,3,0.42008070000000003,0.34052760000000004
339,4,0.4217199000000001,0.28629170000000004
339,5,0.4129475,0.2545737
340,0,-0.08532303270000001,-0.32096189999999997
340,1,-0.071752397,-0.32405562
340,2,-0.07620002300000002,-0.324832
340,3,-0.0697497131,-0.3136985
340,4,-0.0499049605,-0.3014306
340,5,-0.02208703,-0.298307
341,0,-0.050656230000000003,-0.12433394
341,1,-0.03961249299999999,-0.11116024
341,2,-0.027454439999999997,-0.12628693
341,3,-0.0017382399999999998,-0.1734688
341,4,-0.00469233,-0.18084319999999998
341,5,-0.00162926,-0.16046281599999998
342,0,0.06883460999999999,-0.22167386000000003
342,1,0.13016699,-0.207611801
342,2,0.14200448000000002,-0.2095398365
342,3,0.1196228,-0.20185296
342,4,0.10186745,-0.20111222000000004
342,5,0.09868804,-0.18661244000000002
343,0,0.5530773,0.3050803
343,1,0.5867746,0.31038509999999997
343,2,0.6140262000000001,0.34495820000000005
343,3,0.64090937,0.38676590000000005
343,4,0.6382076,0.4102849999999999
343,5,0.6581754000000001,0.41850830000000006
344,0,0.03248893,-0.08864380000000001
344,1,0.019993236,-0.08209970000000001
344,2,-0.0014085455,-0.10579260000000001
344,3,0.008585308,-0.08450440000000001
344,4,0.04450576,-0.0691159
344,5,0.05328387999999999,-0.0798044
345,0,0.18625199999999997,0.456604129
345,1,0.23668424,0.48764514999999997
345,2,0.24783970000000002,0.489093
345,3,0.2582639,0.5127050000000001
345,4,0.2632618,0.5320161999999999
345,5,0.27026910000000004,0.5462670000000001
346,0,0.39838163,0.37974062999999997
346,1,0.4083223,0.38761943
346,2,0.435904941,0.40777913099999996
346,3,0.43405666,0.40198989
346,4,0.44971192000000004,0.4133255499999999
346,5,0.4680205999999999,0.43066324000000006
347,0,0.22821734999999999,-0.11830225000000001
347,1,0.22812927499999996,-0.12078915000000001
347,2,0.22082757000000003,-0.12590982
347,3,0.20980589999999996,-0.1253226
347,4,0.21217534,-0.10686186
347,5,0.20493779300000003,-0.10667028999999999
348,0,0.16543269000000002,0.13991966699999997
348,1,0.22457666,0.11757564499999999
348,2,0.24483275,0.09261424
348,3,0.24288726499999996,0.07949168
348,4,0.26304582,0.11516746100000001
348,5,0.251511233,0.113757318
349,0,0.37383825000000004,-0.29729767
349,1,0.27717906999999997,-0.27958852000000006
349,2,0.22953189999999996,-0.19386692000000003
349,3,0.23158279999999998,-0.20161016000000004
349,4,0.22338340000000004,-0.20417357000000003
349,5,0.2240141,-0.19857446
350,0,0.3703284,0.21549467
350,1,0.3766405,0.23132590000000003
350,2,0.38133488,0.22914900000000005
350,3,0.38426309999999997,0.2491717
350,4,0.3859061,0.2575339
350,5,0.43436350000000007,0.26465059999999996
352,0,-0.009102932,0.1470782
352,1,0.051704237,0.1505106
352,2,0.02792324,0.15543727000000002
352,3,0.002032183,0.14288044000000003
352,4,0.00010540100000000002,0.14589011200000002
352,5,-0.002014233,0.15924163
353,0,-0.08833661,-0.17906229999999998
353,1,-0.05776038600000002,-0.17623829
353,2,-0.028134469000000002,-0.16933209
353,3,-0.038160676,-0.16402978000000001
353,4,-0.053696823000000005,-0.17552289999999998
353,5,-0.040658490000000005,-0.16936489999999998
354,0,0.23312325000000006,0.4192807
354,1,0.24858272,0.45550870000000004
354,2,0.2779739,0.5130246
354,3,0.2714272,0.5118623
354,4,0.25703979,0.4910781999999999
354,5,0.25467075400000005,0.45407807999999994
355,0,0.41939709899999994,0.10487091600000001
355,1,0.4138501,0.10938437000000001
355,2,0.41653219999999996,0.11356530000000001
355,3,0.406641264,0.1148374
355,4,0.4062501,0.11269339999999999
355,5,0.41058993,0.11066616
356,0,0.30095923,0.037060647
356,1,0.29108330000000004,0.03839349000000001
356,2,0.29132790000000003,0.038562817
356,3,0.29673815000000003,0.046365859999999995
356,4,0.3046097,0.042619416
356,5,0.3021045,0.023154502
357,0,0.27665912,0.08301647
357,1,0.29775586,0.11902275000000002
357,2,0.31325529999999996,0.11696390000000001
357,3,0.32916298,0.09268025
357,4,0.332752,0.09616997000000001
357,5,0.33388919,0.081432434
358,0,-0.09862043000000001,0.134562043
358,1,-0.08234703900000001,0.15922680000000003
358,2,-0.06483749999999999,0.17325182900000002
358,3,-0.047500030000000006,0.17405973
358,4,-0.07223962,0.1742473
358,5,-0.11082580000000002,0.16968747
359,0,-0.21572917,-0.43127598
359,1,-0.226585258,-0.47743665
359,2,-0.2116224961,-0.474831162
359,3,-0.202132699,-0.47607180000000004
359,4,-0.19547640000000002,-0.48520740000000007
359,5,-0.22376386000000004,-0.4885796
360,0,-0.07658467999999999,-0.5043548600000001
360,1,-0.074667242,-0.51693015
360,2,-0.06075619000000001,-0.5166289900000001
360,3,-0.0774503,-0.49710555
360,4,-0.080627142,-0.5098575599999999
360,5,-0.06732063,-0.5242766999999999
361,0,-0.28218280000000007,-0.4784808000000001
361,1,-0.31927911,-0.4705215000000001
361,2,-0.33240449999999994,-0.46680960000000005
361,3,-0.30984191,-0.44951280000000005
361,4,-0.27063604999999996,-0.4477658
361,5,-0.26063051000000004,-0.4530474
362,0,0.25592955,-0.09864059309999999
362,1,0.2584098,-0.12253565
362,2,0.2611672,-0.10785864
362,3,0.27912069999999994,-0.08920674000000002
362,4,0.28675248,-0.07920234
362,5,0.28635759,-0.089036201
364,0,0.41049112,-0.010453200000000001
364,1,0.4353617999999999,0.0015198000000000004
364,2,0.44008540000000007,0.12431339
364,3,0.43869347900000005,0.1297865
364,4,0.44395639600000003,0.13778450000000003
364,5,0.44408661,0.151949219
365,0,0.1966888,0.21488723000000004
365,1,0.22289141999999998,0.21985029999999997
365,2,0.2877488,0.2734409793
365,3,0.33688121499999996,0.31332771
365,4,0.39132256,0.352986646
365,5,0.41475550000000005,0.35248179
366,0,0.18317083000000003,0.49831576899999996
366,1,0.18529510999999999,0.5182485200000001
366,2,0.19511488999999999,0.5237823999999999
366,3,0.20868314299999996,0.5274434299999999
366,4,0.20586438,0.48157939999999994
366,5,0.18728843399999998,0.48012
367,0,-0.31789429999999996,-0.41460892000000005
367,1,-0.3343474,-0.39972279999999993
367,2,-0.34345229999999993,-0.3983771
367,3,-0.35805980000000004,-0.416007222
367,4,-0.3547993000000001,-0.36041812999999995
367,5,-0.35617899999999997,-0.3659630100000001
368,0,0.15093784,-0.041712365
368,1,0.18790226000000002,-0.04512442
368,2,0.24588842,-0.043207196899999994
368,3,0.22141059,-0.05460523599999999
368,4,0.2472877,-0.049560839999999995
368,5,0.288421238,0.009044066
369,0,-0.24931609999999998,-0.4116086
369,1,-0.27267509999999995,-0.4186479530000001
369,2,-0.288229073,-0.44250930000000005
369,3,-0.336085,-0.4746615
369,4,-0.3679545,-0.49402920000000006
369,5,-0.38228456,-0.487905833
370,0,-0.11927347999999997,-0.16755599999999998
370,1,-0.15137463999999995,-0.15924574999999996
370,2,-0.17680973,-0.1467738
370,3,-0.21424909999999997,-0.14288081999999996
370,4,-0.2356443,-0.12671480799999998
370,5,-0.21858860000000005,-0.11156652999999998
371,0,0.22985260000000002,0.09552209
371,1,0.23951910999999998,0.09948259000000001
371,2,0.24288150000000003,0.10159073
371,3,0.2486579,0.09688676
371,4,0.25336479999999995,0.08097369999999998
371,5,0.25777477,0.053710419999999995
372,0,-0.06052979999999999,-0.28010938
372,1,-0.08574454000000001,-0.25721513000000007
372,2,-0.11399445,-0.27753031000000006
372,3,-0.12965220000000002,-0.285905
372,4,-0.15060877999999997,-0.28315918
372,5,-0.06405087999999999,-0.236961097
374,0,-0.03365401999999999,0.43055724
374,1,-0.01763975,0.47387770000000007
374,2,-0.023013230000000003,0.4898287
374,3,-0.04153702999999999,0.48339050000000006
374,4,0.04168872,0.4933745
374,5,0.036969499999999995,0.5098171
375,0,-0.309118435,-0.5583831000000001
375,1,-0.33385045,-0.5626194
375,2,-0.355290505,-0.5753442000000001
375,3,-0.36557019999999996,-0.5934939000000001
375,4,-0.38263694,-0.6008438999999999
375,5,-0.39754605,-0.5988091
376,0,0.21063779,0.19225936999999999
376,1,0.21780678999999997,0.17510675
376,2,0.216744598,0.15073092
376,3,0.224915017,0.11857182
376,4,0.25368499,0.0980183472
376,5,0.27203862,0.06855183000000001
378,0,0.2395956,0.3830641
378,1,0.24362089999999997,0.37256258
378,2,0.2665994,0.2802846905
378,3,0.2847706,0.2915830266
378,4,0.27280509999999997,0.27902167
378,5,0.25990710000000006,0.28449251999999997
379,0,-0.40110007000000003,-0.5980681399999999
379,1,-0.4083943,-0.6068288
379,2,-0.398137879,-0.607074
379,3,-0.39598585599999997,-0.6017894599999999
379,4,-0.408668122,-0.59390847
379,5,-0.413723334,-0.60632962
380,0,0.11865279,0.1283529
380,1,0.11519710000000001,0.11240950000000001
380,2,0.1046195,0.1380068
380,3,0.10431411000000002,0.20269494
380,4,0.10679240000000001,0.19910822
380,5,0.1060981,0.1940076
381,0,0.29531556,0.2577787000000001
381,1,0.3122216299999999,0.2670232
381,2,0.3034928,0.2762402
381,3,0.29012015,0.26492538099999996
381,4,0.27908934999999996,0.24804133
381,5,0.27973701999999995,0.26832263
383,0,-0.024991419999999997,-0.045253358
383,1,-0.006426899999999999,-0.09823414999999999
383,2,-0.07517153039999999,-0.052172575
383,3,-0.10409397999999999,-0.06562572000000001
383,4,-0.11552992,-0.037225
383,5,-0.1268233,-0.08574746000000001
384,0,-0.05788460000000001,-0.12517753999999998
384,1,-0.12246818099999998,-0.121424889
384,2,-0.15751184099999999,-0.13056574
384,3,-0.15640155,-0.131694094
384,4,-0.153463378,-0.140270018
384,5,-0.15959377100000002,-0.14879543999999997
386,0,0.13927919,0.13117256900000002
386,1,0.1599518014,0.135287629
386,2,0.174971139,0.16589006
386,3,0.17980200000000002,0.25089363200000003
386,4,0.1836234,0.28646010800000005
386,5,0.18575665,0.28718174700000004
387,0,0.045174120000000005,-0.08791303199999997
387,1,0.1737378,0.07943388400000001
387,2,0.26185870699999997,0.16685479
387,3,0.340184822,0.22080856000000004
387,4,0.39196559999999997,0.264921798
387,5,0.2993499,0.25664893
390,0,0.22059553999999998,0.3164988314
390,1,0.22160693,0.33403338000000005
390,2,0.2334538,0.34231867000000005
390,3,0.24514681,0.34333339999999996
390,4,0.26220179200000004,0.32616781999999994
390,5,0.265894821,0.27295384
391,0,0.18756140000000002,0.3118343
391,1,0.23701434,0.29945309999999997
391,2,0.26976569199999995,0.29191366999999996
391,3,0.245839831,0.2690788
391,4,0.255184111,0.24332623999999997
391,5,0.25258037,0.235406986
392,0,0.019321899999999996,-0.137341958
392,1,0.0178473444,-0.10528341599999999
392,2,0.035277420000000004,-0.11557632999999998
392,3,0.032550002,-0.11713895999999999
392,4,0.027408300000000003,-0.11509491000000001
392,5,0.024187789999999997,-0.117776254
393,0,0.254372427,0.27869218
393,1,0.23976589799999998,0.27098296999999993
393,2,0.20158118000000003,0.26859848
393,3,0.19721556,0.255383916
393,4,0.24244887899999998,0.23568368999999997
393,5,0.28367700000000007,0.25979033
395,0,0.37433331,0.4545643999999999
395,1,0.3739795,0.44148580000000004
395,2,0.37603440000000005,0.400308203
395,3,0.37687741999999996,0.3417461594
395,4,0.36464096599999996,0.34217247000000006
395,5,0.3497099,0.38588024
397,0,0.38681327000000004,0.44948616999999996
397,1,0.4042761,0.4999162999999999
397,2,0.40657105000000004,0.5166931
397,3,0.42722347000000005,0.5215462
397,4,0.43897945,0.5122852
397,5,0.46583019999999997,0.5381661999999998
399,0,0.24126138,0.260578903
399,1,0.2360039,0.26608793999999997
399,2,0.27302188520000004,0.28953043
399,3,0.31798293860000004,0.38687039599999995
399,4,0.39233757,0.5028692
399,5,0.4041621999999999,0.5163595
400,0,-0.014716576,-0.17510626999999998
400,1,-0.03675562,-0.153493895
400,2,0.083732202,-0.009226339
400,3,0.10748066516999999,0.0576315
400,4,0.13009835,0.11899359000000001
400,5,0.16989949,0.1421492
401,0,0.21360717200000004,0.12324879599999998
401,1,0.211752326,0.08310039400000001
401,2,0.34735639999999995,0.12748150600000002
401,3,0.37236679999999994,0.15338948000000002
401,4,0.39011892000000004,0.19527297999999998
401,5,0.391326499,0.19957438
402,0,0.43182115099999996,0.46600373000000006
402,1,0.45871686999999994,0.47768033
402,2,0.46403582,0.4862668200000001
402,3,0.4856535999999999,0.49260349999999997
402,4,0.49510224999999997,0.49530592
402,5,0.5088916499999999,0.5068685
403,0,0.08714377300000001,-0.13630013000000002
403,1,0.07269754000000002,-0.13784691
